[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],[US 1120 Balance Sheet_Name],[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
25,OBLIGACIONES LABORALES,,Liability,,,Yes,,2,,,,,,,,,,
2505,SALARIOS POR PAGAR,,Liability,,,Yes,,25,,,,,,,,,,
250501,250501 a 250598,,Liability,,,,,2505,,,,,,,,,,
2510,CESANTIAS CONSOLIDADAS,,Liability,,,Yes,,25,,,,,,,,,,
251005,LEY LABORAL ANTERIOR,,Liability,,,,,2510,,,,,,,,,,
251010,LEY 50 DE 1990 Y NORMAS POSTERIORES,,Liability,,,,,2510,,,,,,,,,,
2515,INTERESES SOBRE CESANTIAS,,Liability,,,Yes,,25,,,,,,,,,,
251501,251501 a 251598,,Liability,,,,,2515,,,,,,,,,,
2520,PRIMA DE SERVICIOS,,Liability,,,Yes,,25,,,,,,,,,,
252001,252001 a 252098,,Liability,,,,,2520,,,,,,,,,,
2525,VACACIONES CONSOLIDADAS,,Liability,,,Yes,,25,,,,,,,,,,
252501,252501 a 252598,,Liability,,,,,2525,,,,,,,,,,
2530,PRESTACIONES EXTRALEGALES,,Liability,,,Yes,,25,,,,,,,,,,
253005,PRIMAS,,Liability,,,,,2530,,,,,,,,,,
253010,AUXILIOS,,Liability,,,,,2530,,,,,,,,,,
253015,DOTACION Y SUMINISTRO A TRABAJADORES,,Liability,,,,,2530,,,,,,,,,,
253020,BONIFICACIONES,,Liability,,,,,2530,,,,,,,,,,
253025,SEGUROS,,Liability,,,,,2530,,,,,,,,,,
253095,OTRAS,,Liability,,,,,2530,,,,,,,,,,
2532,PENSIONES POR PAGAR,,Liability,,,Yes,,25,,,,,,,,,,
253201,253201 a 253298,,Liability,,,,,2532,,,,,,,,,,
2535,CUOTAS PARTES PENSIONES DE JUBILACION,,Liability,,,Yes,,25,,,,,,,,,,
253501,253501 a 253598,,Liability,,,,,2535,,,,,,,,,,
2540,INDEMNIZACIONES LABORALES,,Liability,,,Yes,,25,,,,,,,,,,
254001,254001 a 244098,,Liability,,,,,2540,,,,,,,,,,
26,PASIVOS ESTIMADOS Y PROVISIONES,,Liability,,,Yes,,2,,,,,,,,,,
2605,PARA COSTOS Y GASTOS,,Liability,,,Yes,,26,,,,,,,,,,
260505,INTERESES,,Liability,,,,,2605,,,,,,,,,,
260510,COMISIONES,,Liability,,,,,2605,,,,,,,,,,
260515,HONORARIOS,,Liability,,,,,2605,,,,,,,,,,
260520,SERVICIOS TECNICOS,,Liability,,,,,2605,,,,,,,,,,
260525,"TRANSPORTES, FLETES Y ACARREOS",,Liability,,,,,2605,,,,,,,,,,
260530,GASTOS DE VIAJE,,Liability,,,,,2605,,,,,,,,,,
260535,SERVICIOS PUBLICOS,,Liability,,,,,2605,,,,,,,,,,
260540,REGALIAS,,Liability,,,,,2605,,,,,,,,,,
260545,GARANTIAS,,Liability,,,,,2605,,,,,,,,,,
260550,MATERIALES Y REPUESTOS,,Liability,,,,,2605,,,,,,,,,,
260595,OTROS,,Liability,,,,,2605,,,,,,,,,,
2610,PARA OBLIGACIONES LABORALES,,Liability,,,Yes,,26,,,,,,,,,,
261005,CESANTIAS,,Liability,,,,,2610,,,,,,,,,,
261010,INTERESES SOBRE CESANTIAS,,Liability,,,,,2610,,,,,,,,,,
261015,VACACIONES,,Liability,,,,,2610,,,,,,,,,,
261020,PRIMA DE SERVICIOS,,Liability,,,,,2610,,,,,,,,,,
261025,PRESTACIONES EXTRALEGALES,,Liability,,,,,2610,,,,,,,,,,
261030,VIATICOS,,Liability,,,,,2610,,,,,,,,,,
261095,OTRAS,,Liability,,,,,2610,,,,,,,,,,
2615,PARA OBLIGACIONES FISCALES,,Liability,,,Yes,,26,,,,,,,,,,
261505,DE RENTA Y COMPLEMENTARIOS,,Liability,,,,,2615,,,,,,,,,,
261510,DE INDUSTRIA Y COMERCIO,,Liability,,,,,2615,,,,,,,,,,
261515,TASA POR UTILIZACION DE PUERTOS,,Liability,,,,,2615,,,,,,,,,,
261520,DE VEHICULOS,,Liability,,,,,2615,,,,,,,,,,
261525,DE HIDROCARBUROS Y MINAS,,Liability,,,,,2615,,,,,,,,,,
261595,OTROS,,Liability,,,,,2615,,,,,,,,,,
2620,PENSIONES DE JUBILACION,,Liability,,,Yes,,26,,,,,,,,,,
262005,CALCULO ACTUARIAL PENSIONES DE JUBILACION,,Liability,,,,,2620,,,,,,,,,,
262010,PENSIONES DE JUBILACION POR AMORTIZAR (DB),,Liability,,,,,2620,,,,,,,,,,
2625,PARA OBRAS DE URBANISMO,,Liability,,,Yes,,26,,,,,,,,,,
262505,ACUEDUCTO Y ALCANTARILLADO,,Liability,,,,,2625,,,,,,,,,,
262510,ENERGIA ELECTRICA,,Liability,,,,,2625,,,,,,,,,,
262515,TELEFONOS,,Liability,,,,,2625,,,,,,,,,,
262595,OTROS,,Liability,,,,,2625,,,,,,,,,,
2630,PARA MANTENIMIENTO Y REPARACIONES,,Liability,,,Yes,,26,,,,,,,,,,
263005,TERRENOS,,Liability,,,,,2630,,,,,,,,,,
263010,CONSTRUCCIONES Y EDIFICACIONES,,Liability,,,,,2630,,,,,,,,,,
263015,MAQUINARIA Y EQUIPO,,Liability,,,,,2630,,,,,,,,,,
263020,EQUIPO DE OFICINA,,Liability,,,,,2630,,,,,,,,,,
263025,EQUIPO DE COMPUTACION Y COMUNICACION,,Liability,,,,,2630,,,,,,,,,,
263030,EQUIPO MEDICO - CIENTIFICO,,Liability,,,,,2630,,,,,,,,,,
263035,EQUIPO DE HOTELES Y RESTAURANTES,,Liability,,,,,2630,,,,,,,,,,
263040,FLOTA Y EQUIPO DE TRANSPORTE,,Liability,,,,,2630,,,,,,,,,,
263045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Liability,,,,,2630,,,,,,,,,,
263050,FLOTA Y EQUIPO AEREO,,Liability,,,,,2630,,,,,,,,,,
263055,FLOTA Y EQUIPO FERREO,,Liability,,,,,2630,,,,,,,,,,
263060,ACUEDUCTOS PLANTAS Y REDES,,Liability,,,,,2630,,,,,,,,,,
263065,ARMAMENTO DE VIGILANCIA,,Liability,,,,,2630,,,,,,,,,,
263070,ENVASES Y EMPAQUES,,Liability,,,,,2630,,,,,,,,,,
263075,PLANTACIONES AGRICOLAS Y FORESTALES,,Liability,,,,,2630,,,,,,,,,,
263080,VIAS DE CUMUNICACION,,Liability,,,,,2630,,,,,,,,,,
263085,POZOS ARTESIANOS,,Liability,,,,,2630,,,,,,,,,,
263095,OTROS,,Liability,,,,,2630,,,,,,,,,,
2635,PARA CONTINGENCIAS,,Liability,,,Yes,,26,,,,,,,,,,
263505,MULTAS Y SANCIONES AUTORIDADES ADMINISTRATIVAS,,Liability,,,,,2635,,,,,,,,,,
263510,INTERESES POR MULTAS Y SANCIONES,,Liability,,,,,2635,,,,,,,,,,
263515,RECLAMOS,,Liability,,,,,2635,,,,,,,,,,
263520,LABORALES,,Liability,,,,,2635,,,,,,,,,,
263525,CIVILES,,Liability,,,,,2635,,,,,,,,,,
263530,PENALES,,Liability,,,,,2635,,,,,,,,,,
263535,ADMINISTRATIVOS,,Liability,,,,,2635,,,,,,,,,,
263540,COMERCIALES,,Liability,,,,,2635,,,,,,,,,,
263595,OTRAS,,Liability,,,,,2635,,,,,,,,,,
2640,PARA OBLIGACIONES DE GARANTIAS,,Liability,,,Yes,,26,,,,,,,,,,
264001,264001 a 264098,,Liability,,,,,2640,,,,,,,,,,
2695,PROVISIONES DIVERSAS,,Liability,,,Yes,,26,,,,,,,,,,
269505,PARA BENEFICENCIA,,Liability,,,,,2695,,,,,,,,,,
269510,PARA COMUNICACIONES,,Liability,,,,,2695,,,,,,,,,,
269515,PARA PERDIDA EN TRANSPORTE,,Liability,,,,,2695,,,,,,,,,,
269520,PARA OPERACION,,Liability,,,,,2695,,,,,,,,,,
269525,PARA PROTECCION DE BIENES AGOTABLES,,Liability,,,,,2695,,,,,,,,,,
269530,PARA AJUSTES EN REDENCION DE UNIDADES,,Liability,,,,,2695,,,,,,,,,,
269535,AUTOSEGURO,,Liability,,,,,2695,,,,,,,,,,
269540,PLANES Y PROGRAMAS DE REFORESTACION Y ELECTRIFICACION,,Liability,,,,,2695,,,,,,,,,,
269595,OTRAS,,Liability,,,,,2695,,,,,,,,,,
27,DIFERIDOS,,Liability,,,Yes,,2,,,,,,,,,,
2705,INGRESOS RECIBIDOS POR ANTICIPADO,,Liability,,,Yes,,27,,,,,,,,,,
270505,INTERESES,,Liability,,,,,2705,,,,,,,,,,
270510,COMISIONES,,Liability,,,,,2705,,,,,,,,,,
270515,ARRENDAMIENTOS,,Liability,,,,,2705,,,,,,,,,,
270520,HONORARIOS,,Liability,,,,,2705,,,,,,,,,,
270525,SERVICIOS TECNICOS,,Liability,,,,,2705,,,,,,,,,,
270530,DE SUSCRIPTORES,,Liability,,,,,2705,,,,,,,,,,
270535,"TRANSPORTES, FLETES Y ACARREOS",,Liability,,,,,2705,,,,,,,,,,
270540,MERCANCIA EN TRANSITO YA VENDIDA,,Liability,,,,,2705,,,,,,,,,,
270545,MATRICULAS Y PENSIONES,,Liability,,,,,2705,,,,,,,,,,
270550,CUOTAS DE ADMINISTRACION,,Liability,,,,,2705,,,,,,,,,,
270595,OTROS,,Liability,,,,,2705,,,,,,,,,,
2710,ABONOS DIFERIDOS,,Liability,,,Yes,,27,,,,,,,,,,
271005,REAJUSTE DEL SISTEMA,,Liability,,,,,2710,,,,,,,,,,
2715,UTILIDAD DIFERIDA EN VENTAS A PLAZOS,,Liability,,,Yes,,27,,,,,,,,,,
271501,271501 a 271598,,Liability,,,,,2715,,,,,,,,,,
2720,CREDITO POR CORRECCION MONETARIA DIFERIDA,,Liability,,,Yes,,27,,,,,,,,,,
272001,272001 a 272098,,Liability,,,,,2720,,,,,,,,,,
2725,IMPUESTOS DIFERIDOS,,Liability,,,Yes,,27,,,,,,,,,,
272505,POR DEPRECIACION FLEXIBLE,,Liability,,,,,2725,,,,,,,,,,
272595,DIVERSOS,,Liability,,,,,2725,,,,,,,,,,
272599,AJUSTES POR INFLACION,,Liability,,,,,2725,,,,,,,,,,
28,OTROS PASIVOS,,Liability,,,Yes,,2,,,,,,,,,,
2805,ANTICIPOS Y AVANCES RECIBIDOS,,Liability,,,Yes,,28,,,,,,,,,,
280505,DE CLIENTES,,Liability,,,,C_PREPAYMENT_ACCT,2805,,,,,,,,,,
280510,SOBRE CONTRATOS,,Liability,,,Yes,,2805,,,,,,,,,,
28051001,ANTICIPO CONTRATO ELABORACION DE SOF,,Liability,,,,,280510,,,,,,,,,,
280515,PARA OBRAS EN PROCESO,,Liability,,,,,2805,,,,,,,,,,
280595,OTROS,,Liability,,,,,2805,,,,,,,,,,
2810,DEPOSITOS RECIBIDOS,,Liability,,,Yes,,28,,,,,,,,,,
281005,PARA FUTURA SUSCRIPCION DE ACCIONES,,Liability,,,,,2810,,,,,,,,,,
281010,PARA FUTURO PAGO DE CUOTAS O DERECHOS SOCIALES,,Liability,,,,,2810,,,,,,,,,,
281015,PARA GARANTIA EN LA PRESTACION DE SERVICIOS,,Liability,,,,,2810,,,,,,,,,,
281020,PARA GARANTIA DE CONTRATOS,,Liability,,,,,2810,,,,,,,,,,
281025,DE LICITACIONES,,Liability,,,,,2810,,,,,,,,,,
281030,DE MANEJO DE BIENES,,Liability,,,,,2810,,,,,,,,,,
281035,FONDO DE RESERVA,,Liability,,,,,2810,,,,,,,,,,
281095,OTROS,,Liability,,,,,2810,,,,,,,,,,
2815,INGRESOS RECIBIDOS PARA TERCEROS,,Liability,,,Yes,,28,,,,,,,,,,
281505,VALORES RECIBIDOS PARA TERCEROS,,Liability,,,,,2815,,,,,,,,,,
281510,VENTA POR CUENTA DE TERCEROS,,Liability,,,,,2815,,,,,,,,,,
2820,CUENTAS DE OPERACION CONJUNTA,,Liability,,,Yes,,28,,,,,,,,,,
282001,282001 a 282098,,Liability,,,,,2820,,,,,,,,,,
2825,RETENCIONES A TERCEROS SOBRE CONTRATOS,,Liability,,,Yes,,28,,,,,,,,,,
282505,CUMPLIMIENTO OBLIGACIONES LABORALES,,Liability,,,,,2825,,,,,,,,,,
282510,PARA ESTABILIDAD DE OBRA,,Liability,,,,,2825,,,,,,,,,,
282515,GARANTIA CUMPLIMIENTO DE CONTRATOS,,Liability,,,,,2825,,,,,,,,,,
2830,EMBARGOS JUDICIALES,,Liability,,,Yes,,28,,,,,,,,,,
283005,INDEMNIZACIONES,,Liability,,,,,2830,,,,,,,,,,
283010,DEPOSITOS JUDICIALES,,Liability,,,,,2830,,,,,,,,,,
2835,ACREEDORES DEL SISTEMA,,Liability,,,Yes,,28,,,,,,,,,,
283505,CUOTAS NETAS,,Liability,,,,,2835,,,,,,,,,,
283510,GRUPOS EN FORMACION,,Liability,,,,,2835,,,,,,,,,,
2840,CUENTAS EN PARTICIPACION,,Liability,,,Yes,,28,,,,,,,,,,
284001,284001 a 284098,,Liability,,,,,2840,,,,,,,,,,
2895,DIVERSOS,,Liability,,,Yes,,28,,,,,,,,,,
289505,PRESTAMOS DE PRODUCTOS,,Liability,,,,,2895,,,,,,,,,,
289510,REEMBOLSO DE COSTOS EXPLORATORIOS,,Liability,,,,,2895,,,,,,,,,,
289515,PROGRAMA DE EXTENSION AGROPECUARIA,,Liability,,,,,2895,,,,,,,,,,
29,BONOS Y PAPELES COMERCIALES,,Liability,,,Yes,,2,,,,,,,,,,
2905,BONOS EN CIRCULACION,,Liability,,,Yes,,29,,,,,,,,,,
290505,GARANTIA GENERAL,,Liability,,,,,2905,,,,,,,,,,
290510,GARANTIA ESPECIFICA,,Liability,,,,,2905,,,,,,,,,,
2910,BONOS OBLIGATORIAMENTE CONVERTIBLES EN ACCIONES,,Liability,,,Yes,,29,,,,,,,,,,
291001,291001 a 291098,,Liability,,,,,2910,,,,,,,,,,
2915,PAPELES COMERCIALES,,Liability,,,Yes,,29,,,,,,,,,,
291501,291501 a 291598,,Liability,,,,,2915,,,,,,,,,,
3,PATRIMONIO,,Owner's Equity,,,Yes,,,,,,,,,,,,
31,CAPITAL SOCIAL,,Owner's Equity,,,Yes,,3,,,,,,,,,,
3105,CAPITAL SUSCRITO Y PAGADO,,Owner's Equity,,,Yes,,31,,,,,,,,,,
310505,CAPITAL AUTORIZADO,,Owner's Equity,,,,,3105,,,,,,,,,,
310510,CAPITAL POR SUSCRIBIR (DB),,Owner's Equity,,,,,3105,,,,,,,,,,
310515,CAPITAL SUSCRITO POR COBRAR (DB),,Owner's Equity,,,,,3105,,,,,,,,,,
3110,"ACCIONES, CUOTAS O PARTES DE INTERES SOCIAL PROPIAS READQUIRIDAS (DB)",,Owner's Equity,,,Yes,,31,,,,,,,,,,
311005,ACCIONES PROPIAS READQUIRIDAS (DB),,Owner's Equity,,,,,3110,,,,,,,,,,
311010,CUOTAS O PARTES DE INTERES SOCIAL PROPIAS READQUIRIDAS (DB),,Owner's Equity,,,,,3110,,,,,,,,,,
3115,APORTES SOCIALES,,Owner's Equity,,,Yes,,31,,,,,,,,,,
311505,CUOTAS O PARTES DE INTERES SOCIAL,,Owner's Equity,,,,,3115,,,,,,,,,,
311510,APORTES DE SOCIOS - FONDO MUTUO DE INVERSION,,Owner's Equity,,,,,3115,,,,,,,,,,
311515,CONTRIBUCION DE LA EMPRESA - FONDO MUTUO DE INVERSION,,Owner's Equity,,,,,3115,,,,,,,,,,
311520,SUSCRIPCIONES DEL PUBLICO,,Owner's Equity,,,,,3115,,,,,,,,,,
3120,CAPITAL ASIGNADO,,Owner's Equity,,,Yes,,31,,,,,,,,,,
312001,312001 a 312098,,Owner's Equity,,,,,3120,,,,,,,,,,
3125,INVERSION SUPLEMENTARIA AL CAPITAL ASIGNADO,,Owner's Equity,,,Yes,,31,,,,,,,,,,
312501,312501 a 312598,,Owner's Equity,,,,,3125,,,,,,,,,,
3130,CAPITAL DE PERSONAS NATURALES,,Owner's Equity,,,Yes,,31,,,,,,,,,,
313001,313001 a 313098,,Owner's Equity,,,,,3130,,,,,,,,,,
3135,APORTES DEL ESTADO,,Owner's Equity,,,Yes,,31,,,,,,,,,,
313501,313501 a 313598,,Owner's Equity,,,,,3135,,,,,,,,,,
3140,FONDO SOCIAL,,Owner's Equity,,,Yes,,31,,,,,,,,,,
314001,314001 a 314098,,Owner's Equity,,,,,3140,,,,,,,,,,
32,SUPERAVIT DE CAPITAL,,Owner's Equity,,,Yes,,3,,,,,,,,,,
3205,"PRIMA EN COLOCACION DE ACCIONES, CUOTAS O PARTES DE INTERES SOCIAL",,Owner's Equity,,,Yes,,32,,,,,,,,,,
320505,PRIMA EN COLOCACION DE ACCIONES,,Owner's Equity,,,,,3205,,,,,,,,,,
320510,PRIMA EN COLOCACION DE ACCIONES POR COBRAR (DB),,Owner's Equity,,,,,3205,,,,,,,,,,
320515,PRIMA EN COLOCACION DE CUOTAS O PARTES DE INTERES SOCIAL,,Owner's Equity,,,,,3205,,,,,,,,,,
3210,DONACIONES,,Owner's Equity,,,Yes,,32,,,,,,,,,,
321005,EN DINERO,,Owner's Equity,,,,,3210,,,,,,,,,,
321010,EN VALORES MOBILIARIOS,,Owner's Equity,,,,,3210,,,,,,,,,,
321015,EN BIENES MUEBLES,,Owner's Equity,,,,,3210,,,,,,,,,,
321020,EN BIENES INMUEBLES,,Owner's Equity,,,,,3210,,,,,,,,,,
321025,EN INTANGIBLES,,Owner's Equity,,,,,3210,,,,,,,,,,
3215,CREDITO MERCANTIL,,Owner's Equity,,,Yes,,32,,,,,,,,,,
321501,321501 a 321598,,Owner's Equity,,,,,3215,,,,,,,,,,
33,RESERVAS,,Owner's Equity,,,Yes,,3,,,,,,,,,,
3305,RESERVAS OBLIGATORIAS,,Owner's Equity,,,Yes,,33,,,,,,,,,,
330505,RESERVA LEGAL,,Owner's Equity,,,,,3305,,,,,,,,,,
330510,RESERVAS POR DISPOSICIONES FISCALES,,Owner's Equity,,,,,3305,,,,,,,,,,
330515,RESERVA PARA READQUISICION DE ACCIONES,,Owner's Equity,,,,,3305,,,,,,,,,,
330517,RESERVA PARA READQUISICION DE CUOTAS O PARTES DE INTERES SOCIAL,,Owner's Equity,,,,,3305,,,,,,,,,,
330520,RESERVA PARA EXTENSION AGROPECUARIA,,Owner's Equity,,,,,3305,,,,,,,,,,
330525,RESERVA LEY 7a. DE 1990,,Owner's Equity,,,,,3305,,,,,,,,,,
330530,RESERVA PARA REPOSICION DE SEMOVIENTES,,Owner's Equity,,,,,3305,,,,,,,,,,
330535,RESERVA LEY 4a DE 1980,,Owner's Equity,,,,,3305,,,,,,,,,,
330595,OTRAS,,Owner's Equity,,,,,3305,,,,,,,,,,
3310,RESERVAS ESTATUTARIAS,,Owner's Equity,,,Yes,,33,,,,,,,,,,
331005,PARA FUTURAS CAPITALIZACIONES,,Owner's Equity,,,,,3310,,,,,,,,,,
331010,PARA REPOSICION DE ACTIVOS,,Owner's Equity,,,,,3310,,,,,,,,,,
331015,PARA FUTUROS ENSANCHES,,Owner's Equity,,,,,3310,,,,,,,,,,
331095,OTRAS,,Owner's Equity,,,,,3310,,,,,,,,,,
3315,RESERVAS OCASIONALES,,Owner's Equity,,,Yes,,33,,,,,,,,,,
331505,PARA BENEFICENCIA Y CIVISMO,,Owner's Equity,,,,,3315,,,,,,,,,,
331510,PARA FUTURAS CAPITALIZACIONES,,Owner's Equity,,,,,3315,,,,,,,,,,
331515,PARA FUTUROS ENSANCHES,,Owner's Equity,,,,,3315,,,,,,,,,,
331520,PARA ADQUISICION O REPOSICION DE PROPIEDADES PLANTA Y EQUIPO,,Owner's Equity,,,,,3315,,,,,,,,,,
331525,PARA INVESTIGACIONES Y DESARROLLO,,Owner's Equity,,,,,3315,,,,,,,,,,
331530,PARA FOMENTO ECONOMICO,,Owner's Equity,,,,,3315,,,,,,,,,,
331535,PARA CAPITAL DE TRABAJO,,Owner's Equity,,,,,3315,,,,,,,,,,
331540,PARA ESTABILIZACION DE RENDIMIENTOS,,Owner's Equity,,,,,3315,,,,,,,,,,
331545,A DISPOSICION DEL MAXIMO ORGANO SOCIAL,,Owner's Equity,,,,,3315,,,,,,,,,,
331595,OTRAS,,Owner's Equity,,,,,3315,,,,,,,,,,
34,REVALORIZACION DEL PATRIMONIO,,Owner's Equity,,,Yes,,3,,,,,,,,,,
3405,AJUSTES POR INFLACION,,Owner's Equity,,,Yes,,34,,,,,,,,,,
340505,DE CAPITAL SOCIAL,,Owner's Equity,,,,,3405,,,,,,,,,,
340510,DE SUPERAVIT DE CAPITAL,,Owner's Equity,,,,,3405,,,,,,,,,,
340515,DE RESERVAS,,Owner's Equity,,,,,3405,,,,,,,,,,
340520,DE RESULTADOS DE EJERCICIOS ANTERIORES,,Owner's Equity,,,,,3405,,,,,,,,,,
340525,DE ACTIVOS EN PERIODO IMPRODUCTIVO,,Owner's Equity,,,,,3405,,,,,,,,,,
3410,SANEAMIENTO FISCAL,,Owner's Equity,,,Yes,,34,,,,,,,,,,
341001,341001 a 341098,,Owner's Equity,,,,,3410,,,,,,,,,,
3415,AJUSTES POR INFLACION DECRETO 3019 DE 1989,,Owner's Equity,,,Yes,,34,,,,,,,,,,
341501,341501 a 341598,,Owner's Equity,,,,,3415,,,,,,,,,,
35,"DIVIDENDOS O PARTICIPACIONES DECRETADOS EN ACCIONES, CUOTAS O PARTES DE INTERES SOCIAL",,Owner's Equity,,,Yes,,3,,,,,,,,,,
3505,DIVIDENDOS DECRETADOS EN ACCIONES,,Owner's Equity,,,Yes,,35,,,,,,,,,,
350501,350501 a 350598,,Owner's Equity,,,,,3505,,,,,,,,,,
3510,PARTICIPACIONES DECRETADAS EN CUOTAS O PARTES DE INTERES SOCIAL,,Owner's Equity,,,Yes,,35,,,,,,,,,,
351001,351001 a 351098,,Owner's Equity,,,,,3510,,,,,,,,,,
36,RESULTADOS DEL EJERCICIO,,Owner's Equity,,,Yes,,3,,,,,,,,,,
3605,UTILIDAD DEL EJERCICIO,,Owner's Equity,,,Yes,,36,,,,,,,,,,
360505,UTILIDAD DEL EJERCICIO,,Owner's Equity,,,,,3605,,,,,,,,,,
360510,UTILIDAD POR EXPOSICION A LA INFLACION,,Owner's Equity,,,,,3605,,,,,,,,,,
3610,PERDIDA DEL EJERCICIO,,Owner's Equity,,,Yes,,36,,,,,,,,,,
361005,PERDIDA DEL EJERCICIO,,Owner's Equity,,,,,3610,,,,,,,,,,
361010,PERDIDA POR EXPOSICION A LA INFLACION,,Owner's Equity,,,,,3610,,,,,,,,,,
37,RESULTADOS DE EJERCICIOS ANTERIORES,,Owner's Equity,,,Yes,,3,,,,,,,,,,
3705,UTILIDADES O EXCEDENTES ACUMULADOS,,Owner's Equity,,,Yes,,37,,,,,,,,,,
370501,370501 a 370598,,Owner's Equity,,,,,3705,,,,,,,,,,
370505,UTILIDADES ACUMULADAS,,Owner's Equity,,,,,3705,,,,,,,,,,
370590,RETENIDAS EN BALANCE AL FINAL DEL PERIODO,,Owner's Equity,,,,,3705,,,,,,,,,,
3710,PERDIDAS ACUMULADAS,,Owner's Equity,,,Yes,,37,,,,,,,,,,
371001,371001 a 371098,,Owner's Equity,,,,,3710,,,,,,,,,,
38,SUPERAVIT POR VALORIZACIONES,,Owner's Equity,,,Yes,,3,,,,,,,,,,
3805,DE INVERSIONES,,Owner's Equity,,,Yes,,38,,,,,,,,,,
380505,ACCIONES,,Owner's Equity,,,,,3805,,,,,,,,,,
380510,CUOTAS O PARTES DE INTERES SOCIAL,,Owner's Equity,,,,,3805,,,,,,,,,,
380515,DERECHOS FIDUCIARIOS,,Owner's Equity,,,,,3805,,,,,,,,,,
3810,DE PROPIEDADES PLANTA Y EQUIPO,,Owner's Equity,,,Yes,,38,,,,,,,,,,
381004,TERRENOS,,Owner's Equity,,,,,3810,,,,,,,,,,
381006,MATERIALES PROYECTOS PETROLEROS,,Owner's Equity,,,,,3810,,,,,,,,,,
381008,CONSTRUCCIONES Y EDIFICACIONES,,Owner's Equity,,,,,3810,,,,,,,,,,
381012,MAQUINARIA Y EQUIPO,,Owner's Equity,,,,,3810,,,,,,,,,,
381016,EQUIPO DE OFICINA,,Owner's Equity,,,,,3810,,,,,,,,,,
381020,EQUIPO DE COMPUTACION Y COMUNICACION,,Owner's Equity,,,,,3810,,,,,,,,,,
381024,EQUIPO MEDICO CIENTIFICO,,Owner's Equity,,,,,3810,,,,,,,,,,
381028,EQUIPO DE HOTELES Y RESTAURANTES,,Owner's Equity,,,,,3810,,,,,,,,,,
381032,FLOTA Y EQUIPO DE TRANSPORTE,,Owner's Equity,,,,,3810,,,,,,,,,,
381036,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Owner's Equity,,,,,3810,,,,,,,,,,
381040,FLOTA Y EQUIPO AEREO,,Owner's Equity,,,,,3810,,,,,,,,,,
381044,FLOTA Y EQUIPO FERREO,,Owner's Equity,,,,,3810,,,,,,,,,,
381048,ACUEDUCTOS PLANTAS Y REDES,,Owner's Equity,,,,,3810,,,,,,,,,,
381052,ARMAMENTO DE VIGILANCIA,,Owner's Equity,,,,,3810,,,,,,,,,,
381056,ENVASES Y EMPAQUES,,Owner's Equity,,,,,3810,,,,,,,,,,
381060,PLANTACIONES AGRICOLAS Y FORESTALES,,Owner's Equity,,,,,3810,,,,,,,,,,
381064,VIAS DE COMUNICACION,,Owner's Equity,,,,,3810,,,,,,,,,,
381068,MINAS Y CANTERAS,,Owner's Equity,,,,,3810,,,,,,,,,,
381072,POZOS ARTESIANOS,,Owner's Equity,,,,,3810,,,,,,,,,,
381076,YACIMIENTOS,,Owner's Equity,,,,,3810,,,,,,,,,,
381080,SEMOVIENTES,,Owner's Equity,,,,,3810,,,,,,,,,,
3895,DE OTROS ACTIVOS,,Owner's Equity,,,Yes,,38,,,,,,,,,,
389505,BIENES DE ARTE Y CULTURA,,Owner's Equity,,,,,3895,,,,,,,,,,
389510,BIENES ENTREGADOS EN COMODATO,,Owner's Equity,,,,,3895,,,,,,,,,,
389515,BIENES RECIBIDOS EN PAGO,,Owner's Equity,,,,,3895,,,,,,,,,,
389520,INVENTARIO DE SEMOVIENTES,,Owner's Equity,,,,,3895,,,,,,,,,,
4,INGRESOS,,Revenue,,,Yes,,,,,,,,,,,,
41,OPERACIONALES,,Revenue,,,Yes,,4,,,,,,,,,,
4105,"AGRICULTURA, GANADERIA, CAZA Y SILVICULTURA",,Revenue,,,Yes,,41,,,,,,,,,,
410505,CULTIVO DE CEREALES,,Revenue,,,,,4105,,,,,,,,,,
410510,"CULTIVOS DE HORTALIZAS, LEGUMBRES Y PLANTAS ORNAMENTALES",,Revenue,,,,,4105,,,,,,,,,,
410515,"CULTIVOS DE FRUTAS, NUECES Y PLANTAS AROMATICAS",,Revenue,,,,,4105,,,,,,,,,,
410520,CULTIVO DE CAFE,,Revenue,,,,,4105,,,,,,,,,,
410525,CULTIVO DE FLORES,,Revenue,,,,,4105,,,,,,,,,,
410530,CULTIVO DE CAÑA DE AZUCAR,,Revenue,,,,,4105,,,,,,,,,,
410535,CULTIVO DE ALGODON Y PLANTAS PARA MATERIAL TEXTIL,,Revenue,,,,,4105,,,,,,,,,,
410540,CULTIVO DE BANANO,,Revenue,,,,,4105,,,,,,,,,,
410545,OTROS CULTIVOS AGRICOLAS,,Revenue,,,,,4105,,,,,,,,,,
410550,"CRIA DE OVEJAS, CABRAS, ASNOS, MULAS Y BURDEGANOS",,Revenue,,,,,4105,,,,,,,,,,
410555,CRIA DE GANADO CABALLAR Y VACUNO.,,Revenue,,,,,4105,,,,,,,,,,
