[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],[US 1120 Balance Sheet_Name],[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
860,Andere Beteilgungen an Personengesellschaften,ANDERE BETEILGUNGEN AN PERSONENGESELLSCHAFTEN,Asset,Debit,,,,820,,,,,,,,,,
87,Ausstehende Einlagen auf das Kommandit-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMMANDIT-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
88,Ausstehende Einlagen auf das Kommandit-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMMANDIT-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
880,Ausleihungen an Unternehmen- mit denen ein Beteiligungsverhältnis besteht,AUSLEIHUNGEN AN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT,Asset,Debit,,,,K0BA54,,,,,,,,,,
89,Ausstehende Einlagen auf das Kommandit-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMMANDIT-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
900,Wertpapiere des Anlagevermögens,WERTPAPIERE DES ANLAGEVERMÖGENS,Asset,Debit,,Yes,,K0BA55,,,,,,,,,,
9000,Saldenvorträge- Sachkonten,SALDENVORTRÄGE- SACHKONTEN,Owner's Equity,,Yes,,RETAINEDEARNING_ACCT,K9VKS1,,,,,,,,,,
9001,Saldenvorträge,SALDENVORTRÄGE,Memo,,,,,K9VKS1,,,,,,,,,,
9008,Saldenvorträge Debitoren,SALDENVORTRÄGE DEBITOREN,Memo,,,,,K9VKS1,,,,,,,,,,
9009,Saldenvorträge Kreditoren,SALDENVORTRÄGE KREDITOREN,Memo,,,,,K9VKS1,,,,,,,,,,
9060,Offene Posten aus 1990,OFFENE POSTEN AUS 1990,Memo,,,,,K9VKS1,,,,,,,,,,
9069,Offene Posten aus 1999,OFFENE POSTEN AUS 1999,Memo,,,,,K9VKS1,,,,,,,,,,
9070,Offene Posten aus 2000,OFFENE POSTEN AUS 2000,Memo,,,,,K9VKS1,,,,,,,,,,
9071,Offene Posten aus 2001,OFFENE POSTEN AUS 2001,Memo,,,,,K9VKS1,,,,,,,,,,
9072,Offene Posten aus 2002,OFFENE POSTEN AUS 2002,Memo,,,,,K9VKS1,,,,,,,,,,
9073,Offene Posten aus 2003,OFFENE POSTEN AUS 2003,Memo,,,,,K9VKS1,,,,,,,,,,
9074,Offene Posten aus 2004,OFFENE POSTEN AUS 2004,Memo,,,,,K9VKS1,,,,,,,,,,
9075,Offene Posten aus 2005,OFFENE POSTEN AUS 2005,Memo,,,,,K9VKS1,,,,,,,,,,
9076,Offene Posten aus 2006,OFFENE POSTEN AUS 2006,Memo,,,,,K9VKS1,,,,,,,,,,
9077,Offene Posten aus 2007,OFFENE POSTEN AUS 2007,Memo,,,,,K9VKS1,,,,,,,,,,
9090,Summenvortragskonto,SUMMENVORTRAGSKONTO,Memo,,,,,K9VKS1,,,,,,,,,,
9091,Offene Posten aus 1991,OFFENE POSTEN AUS 1991,Memo,,,,,K9VKS1,,,,,,,,,,
9092,Offene Posten aus 1992,OFFENE POSTEN AUS 1992,Memo,,,,,K9VKS1,,,,,,,,,,
9093,Offene Posten aus 1993,OFFENE POSTEN AUS 1993,Memo,,,,,K9VKS1,,,,,,,,,,
9094,Offene Posten aus 1994,OFFENE POSTEN AUS 1994,Memo,,,,,K9VKS1,,,,,,,,,,
9095,Offene Posten aus 1995,OFFENE POSTEN AUS 1995,Memo,,,,,K9VKS1,,,,,,,,,,
9096,Offene Posten aus 1996,OFFENE POSTEN AUS 1996,Memo,,,,,K9VKS1,,,,,,,,,,
9097,Offene Posten aus 1997,OFFENE POSTEN AUS 1997,Memo,,,,,K9VKS1,,,,,,,,,,
9098,Offene Posten aus 1998,OFFENE POSTEN AUS 1998,Memo,,,,,K9VKS1,,,,,,,,,,
910,Wertpapiere mit Gewinnbeteiligungsansprüchen- die dem Halbeinkünfteverfahren unterliegen,WERTPAPIERE MIT GEWINNBETEILIGUNGSANSPRÜCHEN- DIE DEM HALBEINKÜNFTEVERFAHREN UNTERLIEGEN,Asset,Debit,,,,900,,,,,,,,,,
9101,Verkaufstage,VERKAUFSTAGE,Memo,,,,,K9VKS2,,,,,,,,,,
9102,Anzahl der Barkunden,ANZAHL DER BARKUNDEN,Memo,,,,,K9VKS2,,,,,,,,,,
9103,Beschäftigte Personen,BESCHÄFTIGTE PERSONEN,Memo,,,,,K9VKS2,,,,,,,,,,
9104,Unbezahlte Personen,UNBEZAHLTE PERSONEN,Memo,,,,,K9VKS2,,,,,,,,,,
9105,Verkaufskräfte,VERKAUFSKRÄFTE,Memo,,,,,K9VKS2,,,,,,,,,,
9106,Geschäftsraum mT,GESCHÄFTSRAUM MT,Memo,,,,,K9VKS2,,,,,,,,,,
9107,Verkaufsraum mT,VERKAUFSRAUM MT,Memo,,,,,K9VKS2,,,,,,,,,,
9116,Anzahl Rechnungen,ANZAHL RECHNUNGEN,Memo,,,,,K9VKS2,,,,,,,,,,
9117,Anzahl Kreditkunden monatlich,ANZAHL KREDITKUNDEN MONATLICH,Memo,,,,,K9VKS2,,,,,,,,,,
9118,Anzahl Kreditkunden aufgelaufen,ANZAHL KREDITKUNDEN AUFGELAUFEN,Memo,,,,,K9VKS2,,,,,,,,,,
9120,Erweiterungsinvestitionen,ERWEITERUNGSINVESTITIONEN,Memo,,,,,K9VKS2,,,,,,,,,,
9135,Auftragseingang im Geschäftsjahr,AUFTRAGSEINGANG IM GESCHÄFTSJAHR,Memo,,,,,K9VKS2,,,,,,,,,,
9140,Auftragsbestand,AUFTRAGSBESTAND,Memo,,,,,K9VKS2,,,,,,,,,,
9190,Gegenkonto für statistische Mengeneinheiten Konten 9101-9107 und Konten 9116-9118,GEGENKONTO FÜR STATISTISCHE MENGENEINHEITEN KONTEN 9101-9107 UND KONTEN 9116-9118,Memo,,,,,K9VKS2,,,,,,,,,,
9199,Gegenkonto zu Konten 9120- 9135-9140,GEGENKONTO ZU KONTEN 9120- 9135-9140,Memo,,,,,K9VKS2,,,,,,,,,,
920,Festverzinsliche Wertpapiere,FESTVERZINSLICHE WERTPAPIERE,Asset,Debit,,,,900,,,,,,,,,,
9200,Beschäftigte Personen,BESCHÄFTIGTE PERSONEN,Memo,,,,,K9VKS3,,,,,,,,,,
9209,Gegenkonto zu 9200,GEGENKONTO ZU 9200,Memo,,,,,K9VKS3,,,,,,,,,,
9210,Produktive Löhne,PRODUKTIVE LÖHNE,Memo,,,,,K9VKS3,,,,,,,,,,
9219,Gegenkonto zu 9210,GEGENKONTO ZU 9210,Memo,,,,,K9VKS3,,,,,,,,,,
9220,Gezeichnetes Kapital in DM (Art. 42 Abs. 3 S. 1 EGHGB),GEZEICHNETES KAPITAL IN DM (ART. 42 ABS. 3 S. 1 EGHGB),Memo,,,,,K9VKS41,,,,,,,,,,
9221,Gezeichnetes Kapital in Euro (Art. 42 Abs. 3 S. 2 EGHGB),GEZEICHNETES KAPITAL IN EURO (ART. 42 ABS. 3 S. 2 EGHGB),Memo,,,,,K9VKS42,,,,,,,,,,
9229,Gegenkonto zu 9220-9221,GEGENKONTO ZU 9220-9221,Memo,,,,,K9VKS42,,,,,,,,,,
9230,Baukostenzuschüsse,BAUKOSTENZUSCHÜSSE,Memo,,,,,K9VKS5,,,,,,,,,,
9232,Investitionszulagen ,INVESTITIONSZULAGEN ,Memo,,,,,K9VKS5,,,,,,,,,,
9234,Investitionszuschüsse ,INVESTITIONSZUSCHÜSSE ,Memo,,,,,K9VKS5,,,,,,,,,,
9239,Gegenkonto zu Konten 9230- 9238,GEGENKONTO ZU KONTEN 9230- 9238,Memo,,,,,K9VKS5,,,,,,,,,,
9240,Investitionsverbindlichkeiten bei den Leistungsverbindlichkeiten,INVESTITIONSVERBINDLICHKEITEN BEI DEN LEISTUNGSVERBINDLICHKEITEN,Memo,,,,,K9VKS5,,,,,,,,,,
9241,Investitionsverbindlichkeiten aus Sachanlagenkäufen bei Leistungsverbindlichkeiten,INVESTITIONSVERBINDLICHKEITEN AUS SACHANLAGENKÄUFEN BEI LEISTUNGSVERBINDLICHKEITEN,Memo,,,,,K9VKS5,,,,,,,,,,
9242,Investitionsverbindlichkeiten aus Käufen von immateriellen Vermögensgegenständen bei Leistungsverbindlichkeiten,INVESTITIONSVERBINDLICHKEITEN AUS KÄUFEN VON IMMATERIELLEN VERMÖGENSGEGENSTÄNDEN BEI LEISTUNGSVERBINDLICHKEITEN,Memo,,,,,K9VKS5,,,,,,,,,,
9243,Investitionsverbindlichkeiten aus Käufen von Finanzanlagen bei Leistungsverbindlichkeiten,INVESTITIONSVERBINDLICHKEITEN AUS KÄUFEN VON FINANZANLAGEN BEI LEISTUNGSVERBINDLICHKEITEN,Memo,,,,,K9VKS5,,,,,,,,,,
9244,Gegenkonto zu Konto 9240-43,GEGENKONTO ZU KONTO 9240-43,Memo,,,,,K9VKS5,,,,,,,,,,
9245,Forderungen aus Sachanlagenverkäufen bei sonstigen Vermögensgegenständen,FORDERUNGEN AUS SACHANLAGENVERKÄUFEN BEI SONSTIGEN VERMÖGENSGEGENSTÄNDEN,Memo,,,,,K9VKS5,,,,,,,,,,
9246,Forderungen aus Verkäufen immaterielle Vermögensgegenstände bei sonstigen Vermögensgegenständen,FORDERUNGEN AUS VERKÄUFEN IMMATERIELLE VERMÖGENSGEGENSTÄNDE BEI SONSTIGEN VERMÖGENSGEGENSTÄNDEN,Memo,,,,,K9VKS5,,,,,,,,,,
9247,Forderungen aus Verkäufen von Finanzanlagen bei sonstigen Vermögensgegenständen,FORDERUNGEN AUS VERKÄUFEN VON FINANZANLAGEN BEI SONSTIGEN VERMÖGENSGEGENSTÄNDEN,Memo,,,,,K9VKS5,,,,,,,,,,
9249,Gegenkonto zu Konto 9245-47,GEGENKONTO ZU KONTO 9245-47,Memo,,,,,K9VKS5,,,,,,,,,,
9250,Eigenkapitalersetzende Gesellschafterdarlehen ,EIGENKAPITALERSETZENDE GESELLSCHAFTERDARLEHEN ,Memo,,,,,K9VKS6,,,,,,,,,,
9255,Ungesicherte Gesellschafterdarlehen mit Restlaufzeit größer 5 Jahre,UNGESICHERTE GESELLSCHAFTERDARLEHEN MIT RESTLAUFZEIT GRÖSSER 5 JAHRE,Memo,,,,,K9VKS6,,,,,,,,,,
9259,Gegenkonto zu 9250 und 9255,GEGENKONTO ZU 9250 UND 9255,Memo,,,,,K9VKS6,,,,,,,,,,
9260,Kurzfristige Rückstellungen,KURZFRISTIGE RÜCKSTELLUNGEN,Memo,,,,,K9VKS7,,,,,,,,,,
9262,Mittelfristige Rückstellungen,MITTELFRISTIGE RÜCKSTELLUNGEN,Memo,,,,,K9VKS7,,,,,,,,,,
9264,Langfristige Rückstellungen- außer Pensionen,LANGFRISTIGE RÜCKSTELLUNGEN- AUSSER PENSIONEN,Memo,,,,,K9VKS7,,,,,,,,,,
9269,Gegenkonto zu Konto 9260 - 9268,GEGENKONTO ZU KONTO 9260 - 9268,Memo,,,,,K9VKS7,,,,,,,,,,
9270,Gegenkonto zu 9271 - 9279 (Soll-Buchung),GEGENKONTO ZU 9271 - 9279 (SOLL-BUCHUNG),Memo,,,,,K9VKS8,,,,,,,,,,
9271,Verbindlichkeiten aus der Begebung und übertragung von Wechseln,VERBINDLICHKEITEN AUS DER BEGEBUNG UND ÜBERTRAGUNG VON WECHSELN,Memo,,,,,K9VKS8,,,,,,,,,,
9272,Verbindlichkeiten aus der Begebung und übertragung von Wechseln gegenüber verbundenen Unternehmen,VERBINDLICHKEITEN AUS DER BEGEBUNG UND ÜBERTRAGUNG VON WECHSELN GEGENÜBER VERBUNDENEN UNTERNEHMEN,Memo,,,,,K9VKS8,,,,,,,,,,
9273,Verbindlichkeiten aus Bürgschaften- Wechsel- und Scheckbürgschaften,VERBINDLICHKEITEN AUS BÜRGSCHAFTEN- WECHSEL- UND SCHECKBÜRGSCHAFTEN,Memo,,,,,K9VKS8,,,,,,,,,,
9274,Verbindlichkeiten aus Bürgschaften- Wechsel- und Scheckbürgschaften gegenüber verbundenen Unternehmen,VERBINDLICHKEITEN AUS BÜRGSCHAFTEN- WECHSEL- UND SCHECKBÜRGSCHAFTEN GEGENÜBER VERBUNDENEN UNTERNEHMEN,Memo,,,,,K9VKS8,,,,,,,,,,
9275,Verbindlichkeiten aus Gewährleistungsverträgen,VERBINDLICHKEITEN AUS GEWÄHRLEISTUNGSVERTRÄGEN,Memo,,,,,K9VKS8,,,,,,,,,,
9276,Verbindlichkeiten aus Gewährleistungsverträgen gegenüber verbundenen Unternehmen,VERBINDLICHKEITEN AUS GEWÄHRLEISTUNGSVERTRÄGEN GEGENÜBER VERBUNDENEN UNTERNEHMEN,Memo,,,,,K9VKS8,,,,,,,,,,
9277,Haftung aus der Bestellung von Sicherheiten für fremde Verbindlichkeiten,HAFTUNG AUS DER BESTELLUNG VON SICHERHEITEN FÜR FREMDE VERBINDLICHKEITEN,Memo,,,,,K9VKS8,,,,,,,,,,
9278,Haftung aus der Bestellung von Sicherheiten für fremde Verbindlichkeiten gegenüber verbundenen Unternehmen,HAFTUNG AUS DER BESTELLUNG VON SICHERHEITEN FÜR FREMDE VERBINDLICHKEITEN GEGENÜBER VERBUNDENEN UNTERNEHMEN,Memo,,,,,K9VKS8,,,,,,,,,,
9279,Verpflichtungen aus Treuhandvermögen,VERPFLICHTUNGEN AUS TREUHANDVERMÖGEN,Memo,,,,,K9VKS8,,,,,,,,,,
9280,Gegenkonto zu 9281-9284,GEGENKONTO ZU 9281-9284,Memo,,,,,K9VKS9,,,,,,,,,,
9281,Verpflichtungen aus Miet- und Leasingsverträgen,VERPFLICHTUNGEN AUS MIET- UND LEASINGSVERTRÄGEN,Memo,,,,,K9VKS9,,,,,,,,,,
9282,Verpflichtungen aus Miet- und Leasingsverträgen gegenüber verbundenen Unternehmen,VERPFLICHTUNGEN AUS MIET- UND LEASINGSVERTRÄGEN GEGENÜBER VERBUNDENEN UNTERNEHMEN,Memo,,,,,K9VKS9,,,,,,,,,,
9283,Andere Verpflichtungen gemäß § 285 Nr. 3 HGB,ANDERE VERPFLICHTUNGEN GEMÄSS § 285 NR. 3 HGB,Memo,,,,,K9VKS9,,,,,,,,,,
9284,Andere Verpflichtungen gemäß § 285 Nr. 3 HGB gegenüber verbundenen Unternehmen,ANDERE VERPFLICHTUNGEN GEMÄSS § 285 NR. 3 HGB GEGENÜBER VERBUNDENEN UNTERNEHMEN,Memo,,,,,K9VKS9,,,,,,,,,,
9287,Zinsen bei Buchungen über Debitoren bei § 4 Abs. 3 EStG,ZINSEN BEI BUCHUNGEN ÜBER DEBITOREN BEI § 4 ABS. 3 ESTG,Memo,,,,,K9VKSa,,,,,,,,,,
9288,Mahngebühren bei Buchungen über Debitoren bei § 4 Abs. 3 EStG,MAHNGEBÜHREN BEI BUCHUNGEN ÜBER DEBITOREN BEI § 4 ABS. 3 ESTG,Memo,,,,,K9VKSa,,,,,,,,,,
9289,Gegenkonto zu 9287 und 9288,GEGENKONTO ZU 9287 UND 9288,Memo,,,,,K9VKSa,,,,,,,,,,
9290,Statistisches Konto steuerfreie Auslagen,STATISTISCHES KONTO STEUERFREIE AUSLAGEN,Memo,,,,,K9VKSa,,,,,,,,,,
9291,Gegenkonto zu 9290,GEGENKONTO ZU 9290,Memo,,,,,K9VKSa,,,,,,,,,,
9292,Statistisches Konto Fremdgeld,STATISTISCHES KONTO FREMDGELD,Memo,,,,,K9VKSa,,,,,,,,,,
9293,Gegenkonto zu 9292,GEGENKONTO ZU 9292,Memo,,,,,K9VKSa,,,,,,,,,,
9295,Einlagen stiller Gesellschafter,EINLAGEN STILLER GESELLSCHAFTER,Memo,,,,,K9VKSa1,,,,,,,,,,
9297,Steuerrechtlicher Ausgleichsposten,STEUERRECHTLICHER AUSGLEICHSPOSTEN,Memo,,,,,K9VKSa2,,,,,,,,,,
930,Sonstige Ausleihungen,SONSTIGE AUSLEIHUNGEN,Asset,Debit,,Yes,,K0BA56,,,,,,,,,,
940,Darlehen,DARLEHEN,Asset,Debit,,,,930,,,,,,,,,,
9400,Privatentnahmen allgemein,PRIVATENTNAHMEN ALLGEMEIN,Memo,,,,,K9VKSb,,,,,,,,,,
9410,Privatsteuern,PRIVATSTEUERN,Memo,,,,,K9VKSb,,,,,,,,,,
9420,Sonderausgaben beschränkt abzugsfähig,SONDERAUSGABEN BESCHRÄNKT ABZUGSFÄHIG,Memo,,,,,K9VKSb,,,,,,,,,,
9430,Sonderausgaben unbeschränkt abzugsfähig,SONDERAUSGABEN UNBESCHRÄNKT ABZUGSFÄHIG,Memo,,,,,K9VKSb,,,,,,,,,,
9440,Zuwendungen- Spenden,ZUWENDUNGEN- SPENDEN,Memo,,,,,K9VKSb,,,,,,,,,,
9450,Außergewöhnliche Belastungen,AUSSERGEWÖHNLICHE BELASTUNGEN,Memo,,,,,K9VKSb,,,,,,,,,,
9460,Grundstücksaufwand,GRUNDSTÜCKSAUFWAND,Memo,,,,,K9VKSb,,,,,,,,,,
9470,Grundstücksertrag,GRUNDSTÜCKSERTRAG,Memo,,,,,K9VKSb,,,,,,,,,,
9480,Unentgeltliche Wertabgaben,UNENTGELTLICHE WERTABGABEN,Memo,,,,,K9VKSb,,,,,,,,,,
9490,Privateinlagen,PRIVATEINLAGEN,Memo,,,,,K9VKSb,,,,,,,,,,
95,Aufwendungen für die Ingangsetzung und Erweiterung des Geschäftsbetriebs,AUFWENDUNGEN FÜR DIE INGANGSETZUNG UND ERWEITERUNG DES GESCHÄFTSBETRIEBS,Asset,Debit,,,,K0BA21,,,,,,,,,,
9500,Anteil für Konto Vollhafter 2000,ANTEIL FÜR KONTO VOLLHAFTER 2000,Memo,,,,,K9VKSc,,,,,,,,,,
9501,Anteil für Konto Vollhafter 2001,ANTEIL FÜR KONTO VOLLHAFTER 2001,Memo,,,,,K9VKSc,,,,,,,,,,
9502,Anteil für Konto Vollhafter 2002,ANTEIL FÜR KONTO VOLLHAFTER 2002,Memo,,,,,K9VKSc,,,,,,,,,,
9503,Anteil für Konto Vollhafter 2003,ANTEIL FÜR KONTO VOLLHAFTER 2003,Memo,,,,,K9VKSc,,,,,,,,,,
9504,Anteil für Konto Vollhafter 2004,ANTEIL FÜR KONTO VOLLHAFTER 2004,Memo,,,,,K9VKSc,,,,,,,,,,
9505,Anteil für Konto Vollhafter 2005,ANTEIL FÜR KONTO VOLLHAFTER 2005,Memo,,,,,K9VKSc,,,,,,,,,,
9506,Anteil für Konto Vollhafter 2006,ANTEIL FÜR KONTO VOLLHAFTER 2006,Memo,,,,,K9VKSc,,,,,,,,,,
9507,Anteil für Konto Vollhafter 2007,ANTEIL FÜR KONTO VOLLHAFTER 2007,Memo,,,,,K9VKSc,,,,,,,,,,
9508,Anteil für Konto Vollhafter 2008,ANTEIL FÜR KONTO VOLLHAFTER 2008,Memo,,,,,K9VKSc,,,,,,,,,,
9509,Anteil für Konto Vollhafter 2009,ANTEIL FÜR KONTO VOLLHAFTER 2009,Memo,,,,,K9VKSc,,,,,,,,,,
9510,Anteil für Konto Vollhafter 2010,ANTEIL FÜR KONTO VOLLHAFTER 2010,Memo,,,,,K9VKSc,,,,,,,,,,
9511,Anteil für Konto Vollhafter 2011,ANTEIL FÜR KONTO VOLLHAFTER 2011,Memo,,,,,K9VKSc,,,,,,,,,,
9512,Anteil für Konto Vollhafter 2012,ANTEIL FÜR KONTO VOLLHAFTER 2012,Memo,,,,,K9VKSc,,,,,,,,,,
9513,Anteil für Konto Vollhafter 2013,ANTEIL FÜR KONTO VOLLHAFTER 2013,Memo,,,,,K9VKSc,,,,,,,,,,
9514,Anteil für Konto Vollhafter 2014,ANTEIL FÜR KONTO VOLLHAFTER 2014,Memo,,,,,K9VKSc,,,,,,,,,,
9515,Anteil für Konto Vollhafter 2015,ANTEIL FÜR KONTO VOLLHAFTER 2015,Memo,,,,,K9VKSc,,,,,,,,,,
9516,Anteil für Konto Vollhafter 2016,ANTEIL FÜR KONTO VOLLHAFTER 2016,Memo,,,,,K9VKSc,,,,,,,,,,
9517,Anteil für Konto Vollhafter 2017,ANTEIL FÜR KONTO VOLLHAFTER 2017,Memo,,,,,K9VKSc,,,,,,,,,,
9518,Anteil für Konto Vollhafter 2018,ANTEIL FÜR KONTO VOLLHAFTER 2018,Memo,,,,,K9VKSc,,,,,,,,,,
9519,Anteil für Konto Vollhafter 2019,ANTEIL FÜR KONTO VOLLHAFTER 2019,Memo,,,,,K9VKSc,,,,,,,,,,
9520,Anteil für Konto Vollhafter 2020,ANTEIL FÜR KONTO VOLLHAFTER 2020,Memo,,,,,K9VKSc,,,,,,,,,,
9521,Anteil für Konto Vollhafter 2021,ANTEIL FÜR KONTO VOLLHAFTER 2021,Memo,,,,,K9VKSc,,,,,,,,,,
9522,Anteil für Konto Vollhafter 2022,ANTEIL FÜR KONTO VOLLHAFTER 2022,Memo,,,,,K9VKSc,,,,,,,,,,
9523,Anteil für Konto Vollhafter 2023,ANTEIL FÜR KONTO VOLLHAFTER 2023,Memo,,,,,K9VKSc,,,,,,,,,,
9524,Anteil für Konto Vollhafter 2024,ANTEIL FÜR KONTO VOLLHAFTER 2024,Memo,,,,,K9VKSc,,,,,,,,,,
9525,Anteil für Konto Vollhafter 2025,ANTEIL FÜR KONTO VOLLHAFTER 2025,Memo,,,,,K9VKSc,,,,,,,,,,
9526,Anteil für Konto Vollhafter 2026,ANTEIL FÜR KONTO VOLLHAFTER 2026,Memo,,,,,K9VKSc,,,,,,,,,,
9527,Anteil für Konto Vollhafter 2027,ANTEIL FÜR KONTO VOLLHAFTER 2027,Memo,,,,,K9VKSc,,,,,,,,,,
9528,Anteil für Konto Vollhafter 2028,ANTEIL FÜR KONTO VOLLHAFTER 2028,Memo,,,,,K9VKSc,,,,,,,,,,
9529,Anteil für Konto Vollhafter 2029,ANTEIL FÜR KONTO VOLLHAFTER 2029,Memo,,,,,K9VKSc,,,,,,,,,,
9530,Anteil für Konto Vollhafter 9810,ANTEIL FÜR KONTO VOLLHAFTER 9810,Memo,,,,,K9VKSc,,,,,,,,,,
9531,Anteil für Konto Vollhafter 9811,ANTEIL FÜR KONTO VOLLHAFTER 9811,Memo,,,,,K9VKSc,,,,,,,,,,
9532,Anteil für Konto Vollhafter 9812,ANTEIL FÜR KONTO VOLLHAFTER 9812,Memo,,,,,K9VKSc,,,,,,,,,,
9533,Anteil für Konto Vollhafter 9813,ANTEIL FÜR KONTO VOLLHAFTER 9813,Memo,,,,,K9VKSc,,,,,,,,,,
9534,Anteil für Konto Vollhafter 9814,ANTEIL FÜR KONTO VOLLHAFTER 9814,Memo,,,,,K9VKSc,,,,,,,,,,
9535,Anteil für Konto Vollhafter 9815,ANTEIL FÜR KONTO VOLLHAFTER 9815,Memo,,,,,K9VKSc,,,,,,,,,,
9536,Anteil für Konto Vollhafter 9816,ANTEIL FÜR KONTO VOLLHAFTER 9816,Memo,,,,,K9VKSc,,,,,,,,,,
9537,Anteil für Konto Vollhafter 9817,ANTEIL FÜR KONTO VOLLHAFTER 9817,Memo,,,,,K9VKSc,,,,,,,,,,
9538,Anteil für Konto Vollhafter 9818,ANTEIL FÜR KONTO VOLLHAFTER 9818,Memo,,,,,K9VKSc,,,,,,,,,,
9539,Anteil für Konto Vollhafter 9819,ANTEIL FÜR KONTO VOLLHAFTER 9819,Memo,,,,,K9VKSc,,,,,,,,,,
9540,Anteil für Konto Vollhafter 0060,ANTEIL FÜR KONTO VOLLHAFTER 0060,Memo,,,,,K9VKSc,,,,,,,,,,
9541,Anteil für Konto Vollhafter 0061,ANTEIL FÜR KONTO VOLLHAFTER 0061,Memo,,,,,K9VKSc,,,,,,,,,,
9542,Anteil für Konto Vollhafter 0062,ANTEIL FÜR KONTO VOLLHAFTER 0062,Memo,,,,,K9VKSc,,,,,,,,,,
9543,Anteil für Konto Vollhafter 0063,ANTEIL FÜR KONTO VOLLHAFTER 0063,Memo,,,,,K9VKSc,,,,,,,,,,
9544,Anteil für Konto Vollhafter 0064,ANTEIL FÜR KONTO VOLLHAFTER 0064,Memo,,,,,K9VKSc,,,,,,,,,,
9545,Anteil für Konto Vollhafter 0065,ANTEIL FÜR KONTO VOLLHAFTER 0065,Memo,,,,,K9VKSc,,,,,,,,,,
9546,Anteil für Konto Vollhafter 0066,ANTEIL FÜR KONTO VOLLHAFTER 0066,Memo,,,,,K9VKSc,,,,,,,,,,
9547,Anteil für Konto Vollhafter 0067,ANTEIL FÜR KONTO VOLLHAFTER 0067,Memo,,,,,K9VKSc,,,,,,,,,,
9548,Anteil für Konto Vollhafter 0068,ANTEIL FÜR KONTO VOLLHAFTER 0068,Memo,,,,,K9VKSc,,,,,,,,,,
9549,Anteil für Konto Vollhafter 0069,ANTEIL FÜR KONTO VOLLHAFTER 0069,Memo,,,,,K9VKSc,,,,,,,,,,
9550,Anteil für Konto Teilhafter 2050,ANTEIL FÜR KONTO TEILHAFTER 2050,Memo,,,,,K9VKSc,,,,,,,,,,
9551,Anteil für Konto Teilhafter 2051,ANTEIL FÜR KONTO TEILHAFTER 2051,Memo,,,,,K9VKSc,,,,,,,,,,
9552,Anteil für Konto Teilhafter 2052,ANTEIL FÜR KONTO TEILHAFTER 2052,Memo,,,,,K9VKSc,,,,,,,,,,
9553,Anteil für Konto Teilhafter 2053,ANTEIL FÜR KONTO TEILHAFTER 2053,Memo,,,,,K9VKSc,,,,,,,,,,
9554,Anteil für Konto Teilhafter 2054,ANTEIL FÜR KONTO TEILHAFTER 2054,Memo,,,,,K9VKSc,,,,,,,,,,
9555,Anteil für Konto Teilhafter 2055,ANTEIL FÜR KONTO TEILHAFTER 2055,Memo,,,,,K9VKSc,,,,,,,,,,
9556,Anteil für Konto Teilhafter 2056,ANTEIL FÜR KONTO TEILHAFTER 2056,Memo,,,,,K9VKSc,,,,,,,,,,
9557,Anteil für Konto Teilhafter 2057,ANTEIL FÜR KONTO TEILHAFTER 2057,Memo,,,,,K9VKSc,,,,,,,,,,
9558,Anteil für Konto Teilhafter 2058,ANTEIL FÜR KONTO TEILHAFTER 2058,Memo,,,,,K9VKSc,,,,,,,,,,
9559,Anteil für Konto Teilhafter 2059,ANTEIL FÜR KONTO TEILHAFTER 2059,Memo,,,,,K9VKSc,,,,,,,,,,
9560,Anteil für Konto Teilhafter 2060,ANTEIL FÜR KONTO TEILHAFTER 2060,Memo,,,,,K9VKSc,,,,,,,,,,
9561,Anteil für Konto Teilhafter 2061,ANTEIL FÜR KONTO TEILHAFTER 2061,Memo,,,,,K9VKSc,,,,,,,,,,
9562,Anteil für Konto Teilhafter 2062,ANTEIL FÜR KONTO TEILHAFTER 2062,Memo,,,,,K9VKSc,,,,,,,,,,
9563,Anteil für Konto Teilhafter 2063,ANTEIL FÜR KONTO TEILHAFTER 2063,Memo,,,,,K9VKSc,,,,,,,,,,
9564,Anteil für Konto Teilhafter 2064,ANTEIL FÜR KONTO TEILHAFTER 2064,Memo,,,,,K9VKSc,,,,,,,,,,
9565,Anteil für Konto Teilhafter 2065,ANTEIL FÜR KONTO TEILHAFTER 2065,Memo,,,,,K9VKSc,,,,,,,,,,
9566,Anteil für Konto Teilhafter 2066,ANTEIL FÜR KONTO TEILHAFTER 2066,Memo,,,,,K9VKSc,,,,,,,,,,
